ReviewTitle,ReviewBody,ReviewStar,Product,CleanedReviewBody,ReviewTitleLength,ReviewBodyLength,SentimentPolarity,SentimentSubjectivity,SentimentLabel,PredictedSentiment
"Shaking Noise Coming
","While the time of speaking calls its hearing some unwanted noise like shaking noise
",1,boAt Rockerz 255,time speak call hear unwant nois like shake nois,21,84,0.0,0.0,negative,positive
"Nil
","Nil
",5,boAt Rockerz 255,nil,4,4,0.0,0.0,positive,positive
"Got it free with Huawei y9!!!
","Good for the given price.
",5,boAt Rockerz 255,good given price,30,26,0.7,0.6000000000000001,positive,positive
"Waste of money
","It's a waste product there is no battery standard, I recommend to use boult space headphones.
",1,boAt Rockerz 255,wast product batteri standard recommend use boult space headphon,15,94,0.0,0.0,negative,negative
"Good product
","Sounds quality needs to improve, rest things are good.
",4,boAt Rockerz 255,sound qualiti need improv rest thing good,13,55,0.55,0.5,positive,positive
"Not suitable for playing games
","All is good about it. But dont buy it if you wanna play games using wireless. There is delay in sound while playing games like pubg.
",4,boAt Rockerz 255,good dont buy wan na play game use wireless delay sound play game like pubg,31,133,0.019999999999999983,0.39,positive,positive
"Just wow love it
","NO Words for explain this product
",5,boAt Rockerz 255,word explain product,17,34,0.0,0.0,positive,positive
"Worth of money
","Battery backup is good...
",4,boAt Rockerz 255,batteri backup good,15,26,0.7,0.6000000000000001,positive,positive
"Must go for it...
","Very good quality of product. Sound is vary loud and very good bass.  Sound quality is very good...
",5,boAt Rockerz 255,good qualiti product sound vari loud good bass sound qualiti good,18,100,0.4071428571428571,0.5571428571428572,positive,positive
"Worth buying it
","I'm using it since last 4 months.. Sound quality is awesome.. Battery life is good as a standby it runs whole day...
",5,boAt Rockerz 255,use sinc last month sound qualiti awesom batteri life good standbi run whole day,16,117,0.325,0.3666666666666667,positive,positive
"There is no bass at all and sound disturbence i want to return my order
","Sound disturbence, no bass at all totally it is 👎 it is not good i want my refund please give refund of totally bad
",1,boAt Rockerz 255,sound disturb bass total good want refund pleas give refund total bad,72,116,0.041666666666666685,0.611111111111111,negative,negative
"Replace
","We want to replace the product as the product is not working properly and we are facing lot of issues in connecting.
",1,boAt Rockerz 255,want replac product product work properli face lot issu connect,8,117,0.0,0.0,negative,negative
"Buy only this if u expecting all in one
","What a fantastic headphones....!!!!charging and bass u feel amazing ever u use other one....!!boat  rocks always....
",5,boAt Rockerz 255,fantast headphon charg bass u feel amaz ever u use one boat rock alway,40,117,-0.15000000000000002,0.5,positive,positive
"NicE product
","Range of bluetooth is quite good but tgere seems to be problem when the bluetooth component is covered by something!
",5,boAt Rockerz 255,rang bluetooth quit good tgere seem problem bluetooth compon cover someth,13,117,0.7,0.6000000000000001,positive,positive
"Worst product
","I bought it on Dec 20th.... Nt even 4mnths it got repaired.......got disappointed with dis..... Nt worth fr money 🙁
",4,boAt Rockerz 255,bought dec nt even got repair got disappoint di nt worth fr money,14,116,0.3,0.1,positive,positive
"Battery and sound quality too poor.
","Battery and sound quality too poor.
",1,boAt Rockerz 255,batteri sound qualiti poor,36,36,0.0,0.5,negative,negative
"Pls say helpline number or address not working
","Not working automatically disconnected pls tell me help line number☹️☹️☹️☹️
",1,boAt Rockerz 255,work automat disconnect pl tell help line,47,76,0.0,0.0,negative,negative
"Nice product
","Nice product
",5,boAt Rockerz 255,nice product,13,13,0.6,1.0,positive,positive
"Sounds quality
","Superb sounds quality
",4,boAt Rockerz 255,superb sound qualiti,15,22,0.7,0.7,positive,positive
"Ok Ok
","Not good for calling in noisy area.
",3,boAt Rockerz 255,good call noisi area,6,36,0.7,0.6000000000000001,neutral,positive
"Sound Quality Just Okay
","Bass Good, But Low Sound
",4,boAt Rockerz 255,bass good low sound,24,25,0.2375,0.45000000000000007,positive,negative
"Good BT headphone in budget
","I got this in a super deal at just 1099 and it's performing well as per expectations
",5,boAt Rockerz 255,got super deal perform well per expect,28,85,0.3333333333333333,0.6666666666666666,positive,positive
"🙏🙏🙏🙏🙏🌛🌛🌛
","🙏🙏🙏
",4,boAt Rockerz 255,,9,4,0.0,0.0,positive,positive
"Outstanding sound quality
","Really outstanding earphone sound quality like bass is awesome and trouble is low.....budgetable.Thanks
",5,boAt Rockerz 255,realli outstand earphon sound qualiti like bass awesom troubl low,26,104,0.08333333333333333,0.39999999999999997,positive,positive
"Sound Quality..👍
","Compare to price sound quality is really great.
",4,boAt Rockerz 255,compar price sound qualiti realli great,17,48,0.6000000000000001,0.575,positive,positive
"Superb
","Excellent Sound Quality and Noise cancellation..Delivered on time ..nothing to worry.. Awesome product..Go for it...
",5,boAt Rockerz 255,excel sound qualiti nois cancel deliv time noth worri awesom product go,7,117,0.4,0.4,positive,positive
"GOOD
","THIS WAS A GOOD PRODUCT IN THIS PRISE IN THIS PRODUCT I SAW ONE PROBLEM WAS IN DISTANCE 12 FEET THIS WAS DISCONNECT.
",4,boAt Rockerz 255,good product prise product saw one problem distanc feet disconnect,5,117,0.7,0.6000000000000001,positive,positive
"Not suitable for rough use
","Not suitable for rough use
",4,boAt Rockerz 255,suitabl rough use,27,27,-0.1,0.4,positive,positive
"Good
","All is fine but ear pains after sometime
",5,boAt Rockerz 255,fine ear pain sometim,5,41,0.4166666666666667,0.5,positive,neutral
"Perfect
","Super product with super price
",5,boAt Rockerz 255,super product super price,8,31,0.3333333333333333,0.6666666666666666,positive,positive
"worth it.
","i am using this Bluetooth headset for last 3 month, quite satisfied with sound quality in this price range.
",5,boAt Rockerz 255,use bluetooth headset last month quit satisfi sound qualiti price rang,10,108,0.2,0.23333333333333334,positive,positive
"Battery is not good...
","Batter quality is poor below 40% it's automatically power off.. Sound quality is good... I love it... 😁 😁
",4,boAt Rockerz 255,batter qualiti poor automat power sound qualiti good love,23,106,0.3,0.55,positive,positive
"Value of money
","The sound quality was awesome
",5,boAt Rockerz 255,sound qualiti awesom,15,30,0.4,0.4,positive,positive
"good
","best headphone at this price mine one got not working after 3 months of period n boat got it replaced in only 10 days jst go for it
",5,boAt Rockerz 255,best headphon price mine one got work month period n boat got replac day jst go,5,132,1.0,0.3,positive,positive
"Good Bluetooth ear phone
","Samsung bluetooth better than this & good Bluetooth this is.
",4,boAt Rockerz 255,samsung bluetooth better good bluetooth,25,61,0.6,0.55,positive,positive
"bOAt Rockerzz 255 really really...... ROCKS 😎👌🤘..!!!!!!!
","Main thing I like is the clear Audible 'Boombastic BASS..!!'
",5,boAt Rockerz 255,main thing like clear audibl bass,57,61,0.03888888888888888,0.4055555555555555,positive,positive
"Awesome Product....
","Awesome Product I purchased 2 pc
",5,boAt Rockerz 255,awesom product purchas pc,20,33,0.0,0.0,positive,positive
"Value for money
","Good product with fine audio quality andBass is great
",5,boAt Rockerz 255,good product fine audio qualiti andbass great,16,54,0.638888888888889,0.6166666666666667,positive,positive
"Go For It😉👍
","I bought For 1000 Best Budget Wirless Bluetooth Ear Phones... BASS🤙❤️ Sound Quality must be improved little Bit
",5,boAt Rockerz 255,bought best budget wirless bluetooth ear phone sound qualiti must improv littl bit,12,112,0.7,0.35,positive,positive
"great product at decent price
","Product quality is very good. sound is very good for this price. quite stylish and ultra light. super satisfied.
",5,boAt Rockerz 255,product qualiti good sound good price quit stylish ultra light super satisfi,30,113,0.5055555555555555,0.6611111111111111,positive,positive
"Very good product
","Loved it.... after 3 month of use ...m commenting this so no issues in this product for me
",4,boAt Rockerz 255,love month use comment issu product,18,91,0.5,0.6,positive,positive
"Good but not well battery back up
","Good product. Money worthy earphones except good battery back up. It lasts hardly 3.5 hrs.
",4,boAt Rockerz 255,good product money worthi earphon except good batteri back last hardli hr,34,91,0.35,0.3166666666666667,positive,positive
"Over all performance is good expect batter backup
","Battery backup should be improved for better performance.. But overall performance is good
",5,boAt Rockerz 255,batteri backup improv better perform overal perform good,50,91,0.6,0.55,positive,positive
"RECEIVED DIFFERENT PRODUCT
","i got boats different headphone instead of boAt Rockerz 255
",1,boAt Rockerz 255,got boat differ headphon instead boat rockerz,27,60,0.0,0.0,negative,positive
"Decent sound quality... But not durable at all
","It stopped working after around 2 months.... It should have a 1 year warranty but I have no idea how to avail it...
",2,boAt Rockerz 255,stop work around month year warranti idea avail,47,116,0.0,0.0,negative,negative
"Trendy and comfortable
","Great Product. Noise cancellation is effective and battery performance also great.
",5,boAt Rockerz 255,great product nois cancel effect batteri perform also great,23,83,0.8,0.75,positive,positive
"Not satisfied
","Average quality
",4,boAt Rockerz 255,averag qualiti,14,16,0.0,0.0,positive,neutral
"Sound brokening it is very waste product
","Sound brokening it is very waste product
",1,boAt Rockerz 255,sound broken wast product,41,41,0.0,0.4,negative,negative
"Good one !!
","Nice product.. battery life is also good
",5,boAt Rockerz 255,nice product batteri life also good,12,41,0.6499999999999999,0.8,positive,positive
"Avarage sound for high price
","Bought this product with lots of expectations,but output is just average and flat.You better go for JBL
",2,boAt Rockerz 255,bought product lot expect output averag better go jbl,29,104,0.5,0.5,negative,neutral
"Awesome product within the price range
","Overall the product was up to expectation.Sound quality is awesome and the product is fab with in this price range.
",4,boAt Rockerz 255,overal product qualiti awesom product fab price rang,39,116,0.0,0.0,positive,positive
"Value for money.
","Quality of buttons good and also Good build quality,Best for bass lovers.Not only for bass vocals also clear.
",5,boAt Rockerz 255,qualiti button good also good build qualiti best bass bass vocal also clear,17,110,0.3666666666666667,0.48055555555555557,positive,positive
"Some Internal issues
","It sometimes automatically gets disconnected. Sound quality is good but you need to work on the disconnecting issue
",4,boAt Rockerz 255,sometim automat get disconnect sound qualiti good need work disconnect issu,21,116,0.55,0.5,positive,neutral
